benchmark,tie_metric,tolerance_pp,model_a,model_b,predictor,correct_direction,abs_tie_gap
GPQA,pass16_pct,5.0,Phi-4,LLaMA-3.1-8B,pass1_pct,False,2.008928571428555
GPQA,pass16_pct,5.0,Phi-4,LLaMA-3.1-8B,pass16_pct,False,2.008928571428555
GPQA,pass16_pct,5.0,Phi-4,LLaMA-3.1-8B,high_conf_accuracy_pct,False,2.008928571428555
GPQA,pass1_pct,5.0,Phi-4,Gemma-7B,frs_pct,True,4.899999999999999
GPQA,pass1_pct,5.0,Phi-4,Gemma-7B,pass1_pct,True,4.899999999999999
GPQA,pass1_pct,5.0,Phi-4,Gemma-7B,pass16_pct,False,4.899999999999999
GPQA,pass1_pct,5.0,Phi-4,Gemma-7B,high_conf_accuracy_pct,True,4.899999999999999
GPQA,pass16_pct,5.0,Phi-4,Gemma-7B,frs_pct,True,3.3482142857142776
GPQA,pass16_pct,5.0,Phi-4,Gemma-7B,pass1_pct,True,3.3482142857142776
GPQA,pass16_pct,5.0,Phi-4,Gemma-7B,pass16_pct,False,3.3482142857142776
GPQA,pass16_pct,5.0,Phi-4,Gemma-7B,high_conf_accuracy_pct,True,3.3482142857142776
GPQA,pass16_pct,1.0,Qwen2.5-Math,Phi-4-Reas.,frs_pct,True,0.6696428571428328
GPQA,pass16_pct,1.0,Qwen2.5-Math,Phi-4-Reas.,pass1_pct,True,0.6696428571428328
GPQA,pass16_pct,1.0,Qwen2.5-Math,Phi-4-Reas.,pass16_pct,True,0.6696428571428328
GPQA,pass16_pct,1.0,Qwen2.5-Math,Phi-4-Reas.,high_conf_accuracy_pct,True,0.6696428571428328
GPQA,pass16_pct,2.0,Qwen2.5-Math,Phi-4-Reas.,frs_pct,True,0.6696428571428328
GPQA,pass16_pct,2.0,Qwen2.5-Math,Phi-4-Reas.,pass1_pct,True,0.6696428571428328
GPQA,pass16_pct,2.0,Qwen2.5-Math,Phi-4-Reas.,pass16_pct,True,0.6696428571428328
GPQA,pass16_pct,2.0,Qwen2.5-Math,Phi-4-Reas.,high_conf_accuracy_pct,True,0.6696428571428328
GPQA,pass16_pct,3.0,Qwen2.5-Math,Phi-4-Reas.,frs_pct,True,0.6696428571428328
GPQA,pass16_pct,3.0,Qwen2.5-Math,Phi-4-Reas.,pass1_pct,True,0.6696428571428328
GPQA,pass16_pct,3.0,Qwen2.5-Math,Phi-4-Reas.,pass16_pct,True,0.6696428571428328
GPQA,pass16_pct,3.0,Qwen2.5-Math,Phi-4-Reas.,high_conf_accuracy_pct,True,0.6696428571428328
GPQA,pass16_pct,5.0,Qwen2.5-Math,Phi-4-Reas.,frs_pct,True,0.6696428571428328
GPQA,pass16_pct,5.0,Qwen2.5-Math,Phi-4-Reas.,pass1_pct,True,0.6696428571428328
GPQA,pass16_pct,5.0,Qwen2.5-Math,Phi-4-Reas.,pass16_pct,True,0.6696428571428328
GPQA,pass16_pct,5.0,Qwen2.5-Math,Phi-4-Reas.,high_conf_accuracy_pct,True,0.6696428571428328
GPQA,pass16_pct,1.0,Qwen2.5-Math,LLaMA-3.1-8B,frs_pct,False,0.8928571428571672
GPQA,pass16_pct,1.0,Qwen2.5-Math,LLaMA-3.1-8B,pass1_pct,True,0.8928571428571672
GPQA,pass16_pct,1.0,Qwen2.5-Math,LLaMA-3.1-8B,pass16_pct,False,0.8928571428571672
GPQA,pass16_pct,1.0,Qwen2.5-Math,LLaMA-3.1-8B,high_conf_accuracy_pct,False,0.8928571428571672
GPQA,pass16_pct,2.0,Qwen2.5-Math,LLaMA-3.1-8B,frs_pct,False,0.8928571428571672
GPQA,pass16_pct,2.0,Qwen2.5-Math,LLaMA-3.1-8B,pass1_pct,True,0.8928571428571672
GPQA,pass16_pct,2.0,Qwen2.5-Math,LLaMA-3.1-8B,pass16_pct,False,0.8928571428571672
GPQA,pass16_pct,2.0,Qwen2.5-Math,LLaMA-3.1-8B,high_conf_accuracy_pct,False,0.8928571428571672
GPQA,pass16_pct,3.0,Qwen2.5-Math,LLaMA-3.1-8B,frs_pct,False,0.8928571428571672
GPQA,pass16_pct,3.0,Qwen2.5-Math,LLaMA-3.1-8B,pass1_pct,True,0.8928571428571672
GPQA,pass16_pct,3.0,Qwen2.5-Math,LLaMA-3.1-8B,pass16_pct,False,0.8928571428571672
GPQA,pass16_pct,3.0,Qwen2.5-Math,LLaMA-3.1-8B,high_conf_accuracy_pct,False,0.8928571428571672
GPQA,pass16_pct,5.0,Qwen2.5-Math,LLaMA-3.1-8B,frs_pct,False,0.8928571428571672
GPQA,pass16_pct,5.0,Qwen2.5-Math,LLaMA-3.1-8B,pass1_pct,True,0.8928571428571672
GPQA,pass16_pct,5.0,Qwen2.5-Math,LLaMA-3.1-8B,pass16_pct,False,0.8928571428571672
GPQA,pass16_pct,5.0,Qwen2.5-Math,LLaMA-3.1-8B,high_conf_accuracy_pct,False,0.8928571428571672
GPQA,pass1_pct,1.0,Qwen2.5-Math,Gemma-7B,frs_pct,True,0.5
GPQA,pass1_pct,1.0,Qwen2.5-Math,Gemma-7B,pass1_pct,False,0.5
GPQA,pass1_pct,1.0,Qwen2.5-Math,Gemma-7B,pass16_pct,False,0.5
GPQA,pass1_pct,1.0,Qwen2.5-Math,Gemma-7B,high_conf_accuracy_pct,True,0.5
GPQA,pass1_pct,2.0,Qwen2.5-Math,Gemma-7B,frs_pct,True,0.5
GPQA,pass1_pct,2.0,Qwen2.5-Math,Gemma-7B,pass1_pct,False,0.5
GPQA,pass1_pct,2.0,Qwen2.5-Math,Gemma-7B,pass16_pct,False,0.5
GPQA,pass1_pct,2.0,Qwen2.5-Math,Gemma-7B,high_conf_accuracy_pct,True,0.5
GPQA,pass1_pct,3.0,Qwen2.5-Math,Gemma-7B,frs_pct,True,0.5
GPQA,pass1_pct,3.0,Qwen2.5-Math,Gemma-7B,pass1_pct,False,0.5
GPQA,pass1_pct,3.0,Qwen2.5-Math,Gemma-7B,pass16_pct,False,0.5
GPQA,pass1_pct,3.0,Qwen2.5-Math,Gemma-7B,high_conf_accuracy_pct,True,0.5
GPQA,pass1_pct,5.0,Qwen2.5-Math,Gemma-7B,frs_pct,True,0.5
GPQA,pass1_pct,5.0,Qwen2.5-Math,Gemma-7B,pass1_pct,False,0.5
GPQA,pass1_pct,5.0,Qwen2.5-Math,Gemma-7B,pass16_pct,False,0.5
GPQA,pass1_pct,5.0,Qwen2.5-Math,Gemma-7B,high_conf_accuracy_pct,True,0.5
GPQA,pass16_pct,1.0,Qwen2.5-Math,Gemma-7B,frs_pct,True,0.4464285714285552
GPQA,pass16_pct,1.0,Qwen2.5-Math,Gemma-7B,pass1_pct,False,0.4464285714285552
GPQA,pass16_pct,1.0,Qwen2.5-Math,Gemma-7B,pass16_pct,False,0.4464285714285552
GPQA,pass16_pct,1.0,Qwen2.5-Math,Gemma-7B,high_conf_accuracy_pct,True,0.4464285714285552
GPQA,pass16_pct,2.0,Qwen2.5-Math,Gemma-7B,frs_pct,True,0.4464285714285552
GPQA,pass16_pct,2.0,Qwen2.5-Math,Gemma-7B,pass1_pct,False,0.4464285714285552
GPQA,pass16_pct,2.0,Qwen2.5-Math,Gemma-7B,pass16_pct,False,0.4464285714285552
GPQA,pass16_pct,2.0,Qwen2.5-Math,Gemma-7B,high_conf_accuracy_pct,True,0.4464285714285552
GPQA,pass16_pct,3.0,Qwen2.5-Math,Gemma-7B,frs_pct,True,0.4464285714285552
GPQA,pass16_pct,3.0,Qwen2.5-Math,Gemma-7B,pass1_pct,False,0.4464285714285552
GPQA,pass16_pct,3.0,Qwen2.5-Math,Gemma-7B,pass16_pct,False,0.4464285714285552
GPQA,pass16_pct,3.0,Qwen2.5-Math,Gemma-7B,high_conf_accuracy_pct,True,0.4464285714285552
GPQA,pass16_pct,5.0,Qwen2.5-Math,Gemma-7B,frs_pct,True,0.4464285714285552
GPQA,pass16_pct,5.0,Qwen2.5-Math,Gemma-7B,pass1_pct,False,0.4464285714285552
GPQA,pass16_pct,5.0,Qwen2.5-Math,Gemma-7B,pass16_pct,False,0.4464285714285552
GPQA,pass16_pct,5.0,Qwen2.5-Math,Gemma-7B,high_conf_accuracy_pct,True,0.4464285714285552
GPQA,pass16_pct,2.0,Phi-4-Reas.,LLaMA-3.1-8B,frs_pct,True,1.5625
GPQA,pass16_pct,2.0,Phi-4-Reas.,LLaMA-3.1-8B,pass1_pct,True,1.5625
GPQA,pass16_pct,2.0,Phi-4-Reas.,LLaMA-3.1-8B,pass16_pct,True,1.5625
GPQA,pass16_pct,2.0,Phi-4-Reas.,LLaMA-3.1-8B,high_conf_accuracy_pct,True,1.5625
GPQA,pass16_pct,3.0,Phi-4-Reas.,LLaMA-3.1-8B,frs_pct,True,1.5625
GPQA,pass16_pct,3.0,Phi-4-Reas.,LLaMA-3.1-8B,pass1_pct,True,1.5625
GPQA,pass16_pct,3.0,Phi-4-Reas.,LLaMA-3.1-8B,pass16_pct,True,1.5625
GPQA,pass16_pct,3.0,Phi-4-Reas.,LLaMA-3.1-8B,high_conf_accuracy_pct,True,1.5625
GPQA,pass16_pct,5.0,Phi-4-Reas.,LLaMA-3.1-8B,frs_pct,True,1.5625
GPQA,pass16_pct,5.0,Phi-4-Reas.,LLaMA-3.1-8B,pass1_pct,True,1.5625
GPQA,pass16_pct,5.0,Phi-4-Reas.,LLaMA-3.1-8B,pass16_pct,True,1.5625
GPQA,pass16_pct,5.0,Phi-4-Reas.,LLaMA-3.1-8B,high_conf_accuracy_pct,True,1.5625
GPQA,pass16_pct,1.0,Phi-4-Reas.,Gemma-7B,frs_pct,True,0.2232142857142776
GPQA,pass16_pct,1.0,Phi-4-Reas.,Gemma-7B,pass1_pct,True,0.2232142857142776
GPQA,pass16_pct,1.0,Phi-4-Reas.,Gemma-7B,pass16_pct,True,0.2232142857142776
GPQA,pass16_pct,1.0,Phi-4-Reas.,Gemma-7B,high_conf_accuracy_pct,True,0.2232142857142776
GPQA,pass16_pct,2.0,Phi-4-Reas.,Gemma-7B,frs_pct,True,0.2232142857142776
GPQA,pass16_pct,2.0,Phi-4-Reas.,Gemma-7B,pass1_pct,True,0.2232142857142776
GPQA,pass16_pct,2.0,Phi-4-Reas.,Gemma-7B,pass16_pct,True,0.2232142857142776
GPQA,pass16_pct,2.0,Phi-4-Reas.,Gemma-7B,high_conf_accuracy_pct,True,0.2232142857142776
GPQA,pass16_pct,3.0,Phi-4-Reas.,Gemma-7B,frs_pct,True,0.2232142857142776
GPQA,pass16_pct,3.0,Phi-4-Reas.,Gemma-7B,pass1_pct,True,0.2232142857142776
GPQA,pass16_pct,3.0,Phi-4-Reas.,Gemma-7B,pass16_pct,True,0.2232142857142776
GPQA,pass16_pct,3.0,Phi-4-Reas.,Gemma-7B,high_conf_accuracy_pct,True,0.2232142857142776
GPQA,pass16_pct,5.0,Phi-4-Reas.,Gemma-7B,frs_pct,True,0.2232142857142776
GPQA,pass16_pct,5.0,Phi-4-Reas.,Gemma-7B,pass1_pct,True,0.2232142857142776
GPQA,pass16_pct,5.0,Phi-4-Reas.,Gemma-7B,pass16_pct,True,0.2232142857142776
GPQA,pass16_pct,5.0,Phi-4-Reas.,Gemma-7B,high_conf_accuracy_pct,True,0.2232142857142776
GPQA,pass1_pct,3.0,Qwen2.5-7B,LLaMA-3.1-8B,frs_pct,True,2.5
GPQA,pass1_pct,3.0,Qwen2.5-7B,LLaMA-3.1-8B,pass1_pct,False,2.5
GPQA,pass1_pct,3.0,Qwen2.5-7B,LLaMA-3.1-8B,pass16_pct,False,2.5
GPQA,pass1_pct,3.0,Qwen2.5-7B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,2.5
GPQA,pass1_pct,5.0,Qwen2.5-7B,LLaMA-3.1-8B,frs_pct,True,2.5
GPQA,pass1_pct,5.0,Qwen2.5-7B,LLaMA-3.1-8B,pass1_pct,False,2.5
GPQA,pass1_pct,5.0,Qwen2.5-7B,LLaMA-3.1-8B,pass16_pct,False,2.5
GPQA,pass1_pct,5.0,Qwen2.5-7B,LLaMA-3.1-8B,high_conf_accuracy_pct,True,2.5
GPQA,pass16_pct,2.0,LLaMA-3.1-8B,Gemma-7B,frs_pct,True,1.3392857142857224
GPQA,pass16_pct,2.0,LLaMA-3.1-8B,Gemma-7B,pass1_pct,True,1.3392857142857224
GPQA,pass16_pct,2.0,LLaMA-3.1-8B,Gemma-7B,pass16_pct,False,1.3392857142857224
GPQA,pass16_pct,2.0,LLaMA-3.1-8B,Gemma-7B,high_conf_accuracy_pct,True,1.3392857142857224
GPQA,pass16_pct,3.0,LLaMA-3.1-8B,Gemma-7B,frs_pct,True,1.3392857142857224
GPQA,pass16_pct,3.0,LLaMA-3.1-8B,Gemma-7B,pass1_pct,True,1.3392857142857224
GPQA,pass16_pct,3.0,LLaMA-3.1-8B,Gemma-7B,pass16_pct,False,1.3392857142857224
GPQA,pass16_pct,3.0,LLaMA-3.1-8B,Gemma-7B,high_conf_accuracy_pct,True,1.3392857142857224
GPQA,pass16_pct,5.0,LLaMA-3.1-8B,Gemma-7B,frs_pct,True,1.3392857142857224
GPQA,pass16_pct,5.0,LLaMA-3.1-8B,Gemma-7B,pass1_pct,True,1.3392857142857224
GPQA,pass16_pct,5.0,LLaMA-3.1-8B,Gemma-7B,pass16_pct,False,1.3392857142857224
GPQA,pass16_pct,5.0,LLaMA-3.1-8B,Gemma-7B,high_conf_accuracy_pct,True,1.3392857142857224
CSQA,pass16_pct,3.0,DS-R1-7B,DS-R1-1.5B,frs_pct,True,2.211302211302211
CSQA,pass16_pct,3.0,DS-R1-7B,DS-R1-1.5B,pass1_pct,True,2.211302211302211
CSQA,pass16_pct,3.0,DS-R1-7B,DS-R1-1.5B,pass16_pct,True,2.211302211302211
CSQA,pass16_pct,3.0,DS-R1-7B,DS-R1-1.5B,high_conf_accuracy_pct,True,2.211302211302211
CSQA,pass16_pct,5.0,DS-R1-7B,DS-R1-1.5B,frs_pct,True,2.211302211302211
CSQA,pass16_pct,5.0,DS-R1-7B,DS-R1-1.5B,pass1_pct,True,2.211302211302211
CSQA,pass16_pct,5.0,DS-R1-7B,DS-R1-1.5B,pass16_pct,True,2.211302211302211
CSQA,pass16_pct,5.0,DS-R1-7B,DS-R1-1.5B,high_conf_accuracy_pct,True,2.211302211302211
CSQA,pass16_pct,2.0,DS-R1-7B,Qwen3-4B,frs_pct,False,1.63800163800164
CSQA,pass16_pct,2.0,DS-R1-7B,Qwen3-4B,pass1_pct,True,1.63800163800164
CSQA,pass16_pct,2.0,DS-R1-7B,Qwen3-4B,pass16_pct,True,1.63800163800164
CSQA,pass16_pct,2.0,DS-R1-7B,Qwen3-4B,high_conf_accuracy_pct,True,1.63800163800164
CSQA,pass16_pct,3.0,DS-R1-7B,Qwen3-4B,frs_pct,False,1.63800163800164
CSQA,pass16_pct,3.0,DS-R1-7B,Qwen3-4B,pass1_pct,True,1.63800163800164
CSQA,pass16_pct,3.0,DS-R1-7B,Qwen3-4B,pass16_pct,True,1.63800163800164
CSQA,pass16_pct,3.0,DS-R1-7B,Qwen3-4B,high_conf_accuracy_pct,True,1.63800163800164
CSQA,pass16_pct,5.0,DS-R1-7B,Qwen3-4B,frs_pct,False,1.63800163800164
CSQA,pass16_pct,5.0,DS-R1-7B,Qwen3-4B,pass1_pct,True,1.63800163800164
CSQA,pass16_pct,5.0,DS-R1-7B,Qwen3-4B,pass16_pct,True,1.63800163800164
CSQA,pass16_pct,5.0,DS-R1-7B,Qwen3-4B,high_conf_accuracy_pct,True,1.63800163800164
CSQA,pass16_pct,1.0,DS-R1-7B,Phi-4,frs_pct,True,0.08190008190007347
CSQA,pass16_pct,1.0,DS-R1-7B,Phi-4,pass1_pct,True,0.08190008190007347
CSQA,pass16_pct,1.0,DS-R1-7B,Phi-4,pass16_pct,True,0.08190008190007347
CSQA,pass16_pct,1.0,DS-R1-7B,Phi-4,high_conf_accuracy_pct,False,0.08190008190007347
CSQA,pass16_pct,2.0,DS-R1-7B,Phi-4,frs_pct,True,0.08190008190007347
CSQA,pass16_pct,2.0,DS-R1-7B,Phi-4,pass1_pct,True,0.08190008190007347
CSQA,pass16_pct,2.0,DS-R1-7B,Phi-4,pass16_pct,True,0.08190008190007347
CSQA,pass16_pct,2.0,DS-R1-7B,Phi-4,high_conf_accuracy_pct,False,0.08190008190007347
CSQA,pass16_pct,3.0,DS-R1-7B,Phi-4,frs_pct,True,0.08190008190007347
CSQA,pass16_pct,3.0,DS-R1-7B,Phi-4,pass1_pct,True,0.08190008190007347
CSQA,pass16_pct,3.0,DS-R1-7B,Phi-4,pass16_pct,True,0.08190008190007347
CSQA,pass16_pct,3.0,DS-R1-7B,Phi-4,high_conf_accuracy_pct,False,0.08190008190007347
CSQA,pass16_pct,5.0,DS-R1-7B,Phi-4,frs_pct,True,0.08190008190007347
CSQA,pass16_pct,5.0,DS-R1-7B,Phi-4,pass1_pct,True,0.08190008190007347
CSQA,pass16_pct,5.0,DS-R1-7B,Phi-4,pass16_pct,True,0.08190008190007347
CSQA,pass16_pct,5.0,DS-R1-7B,Phi-4,high_conf_accuracy_pct,False,0.08190008190007347
CSQA,pass1_pct,2.0,DS-R1-7B,Qwen2.5-Math,frs_pct,True,1.3999999999999986
CSQA,pass1_pct,2.0,DS-R1-7B,Qwen2.5-Math,pass1_pct,True,1.3999999999999986
CSQA,pass1_pct,2.0,DS-R1-7B,Qwen2.5-Math,pass16_pct,False,1.3999999999999986
CSQA,pass1_pct,2.0,DS-R1-7B,Qwen2.5-Math,high_conf_accuracy_pct,True,1.3999999999999986
CSQA,pass1_pct,3.0,DS-R1-7B,Qwen2.5-Math,frs_pct,True,1.3999999999999986
CSQA,pass1_pct,3.0,DS-R1-7B,Qwen2.5-Math,pass1_pct,True,1.3999999999999986
CSQA,pass1_pct,3.0,DS-R1-7B,Qwen2.5-Math,pass16_pct,False,1.3999999999999986
CSQA,pass1_pct,3.0,DS-R1-7B,Qwen2.5-Math,high_conf_accuracy_pct,True,1.3999999999999986
CSQA,pass1_pct,5.0,DS-R1-7B,Qwen2.5-Math,frs_pct,True,1.3999999999999986
CSQA,pass1_pct,5.0,DS-R1-7B,Qwen2.5-Math,pass1_pct,True,1.3999999999999986
CSQA,pass1_pct,5.0,DS-R1-7B,Qwen2.5-Math,pass16_pct,False,1.3999999999999986
CSQA,pass1_pct,5.0,DS-R1-7B,Qwen2.5-Math,high_conf_accuracy_pct,True,1.3999999999999986
CSQA,pass16_pct,2.0,DS-R1-7B,Qwen2.5-Math,frs_pct,True,1.8837018837018888
CSQA,pass16_pct,2.0,DS-R1-7B,Qwen2.5-Math,pass1_pct,True,1.8837018837018888
CSQA,pass16_pct,2.0,DS-R1-7B,Qwen2.5-Math,pass16_pct,False,1.8837018837018888
CSQA,pass16_pct,2.0,DS-R1-7B,Qwen2.5-Math,high_conf_accuracy_pct,True,1.8837018837018888
CSQA,pass16_pct,3.0,DS-R1-7B,Qwen2.5-Math,frs_pct,True,1.8837018837018888
CSQA,pass16_pct,3.0,DS-R1-7B,Qwen2.5-Math,pass1_pct,True,1.8837018837018888
CSQA,pass16_pct,3.0,DS-R1-7B,Qwen2.5-Math,pass16_pct,False,1.8837018837018888
CSQA,pass16_pct,3.0,DS-R1-7B,Qwen2.5-Math,high_conf_accuracy_pct,True,1.8837018837018888
CSQA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-Math,frs_pct,True,1.8837018837018888
CSQA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-Math,pass1_pct,True,1.8837018837018888
CSQA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-Math,pass16_pct,False,1.8837018837018888
CSQA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-Math,high_conf_accuracy_pct,True,1.8837018837018888
CSQA,pass16_pct,2.0,DS-R1-7B,Phi-4-Reas.,frs_pct,True,1.5561015561015665
CSQA,pass16_pct,2.0,DS-R1-7B,Phi-4-Reas.,pass1_pct,True,1.5561015561015665
CSQA,pass16_pct,2.0,DS-R1-7B,Phi-4-Reas.,pass16_pct,False,1.5561015561015665
CSQA,pass16_pct,2.0,DS-R1-7B,Phi-4-Reas.,high_conf_accuracy_pct,False,1.5561015561015665
CSQA,pass16_pct,3.0,DS-R1-7B,Phi-4-Reas.,frs_pct,True,1.5561015561015665
CSQA,pass16_pct,3.0,DS-R1-7B,Phi-4-Reas.,pass1_pct,True,1.5561015561015665
CSQA,pass16_pct,3.0,DS-R1-7B,Phi-4-Reas.,pass16_pct,False,1.5561015561015665
CSQA,pass16_pct,3.0,DS-R1-7B,Phi-4-Reas.,high_conf_accuracy_pct,False,1.5561015561015665
CSQA,pass16_pct,5.0,DS-R1-7B,Phi-4-Reas.,frs_pct,True,1.5561015561015665
CSQA,pass16_pct,5.0,DS-R1-7B,Phi-4-Reas.,pass1_pct,True,1.5561015561015665
CSQA,pass16_pct,5.0,DS-R1-7B,Phi-4-Reas.,pass16_pct,False,1.5561015561015665
CSQA,pass16_pct,5.0,DS-R1-7B,Phi-4-Reas.,high_conf_accuracy_pct,False,1.5561015561015665
CSQA,pass16_pct,3.0,DS-R1-7B,Qwen2.5-7B,frs_pct,False,2.047502047502036
CSQA,pass16_pct,3.0,DS-R1-7B,Qwen2.5-7B,pass1_pct,True,2.047502047502036
CSQA,pass16_pct,3.0,DS-R1-7B,Qwen2.5-7B,pass16_pct,True,2.047502047502036
CSQA,pass16_pct,3.0,DS-R1-7B,Qwen2.5-7B,high_conf_accuracy_pct,True,2.047502047502036
CSQA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-7B,frs_pct,False,2.047502047502036
CSQA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-7B,pass1_pct,True,2.047502047502036
CSQA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-7B,pass16_pct,True,2.047502047502036
CSQA,pass16_pct,5.0,DS-R1-7B,Qwen2.5-7B,high_conf_accuracy_pct,True,2.047502047502036
CSQA,pass16_pct,5.0,DS-R1-7B,LLaMA-3.1-8B,frs_pct,True,4.422604422604422
CSQA,pass16_pct,5.0,DS-R1-7B,LLaMA-3.1-8B,pass1_pct,False,4.422604422604422
CSQA,pass16_pct,5.0,DS-R1-7B,LLaMA-3.1-8B,pass16_pct,False,4.422604422604422
CSQA,pass16_pct,5.0,DS-R1-7B,LLaMA-3.1-8B,high_conf_accuracy_pct,False,4.422604422604422
CSQA,pass16_pct,3.0,DS-R1-7B,Gemma-7B,frs_pct,True,2.7027027027026946
CSQA,pass16_pct,3.0,DS-R1-7B,Gemma-7B,pass1_pct,True,2.7027027027026946
CSQA,pass16_pct,3.0,DS-R1-7B,Gemma-7B,pass16_pct,True,2.7027027027026946
CSQA,pass16_pct,3.0,DS-R1-7B,Gemma-7B,high_conf_accuracy_pct,True,2.7027027027026946
CSQA,pass16_pct,5.0,DS-R1-7B,Gemma-7B,frs_pct,True,2.7027027027026946
CSQA,pass16_pct,5.0,DS-R1-7B,Gemma-7B,pass1_pct,True,2.7027027027026946
CSQA,pass16_pct,5.0,DS-R1-7B,Gemma-7B,pass16_pct,True,2.7027027027026946
CSQA,pass16_pct,5.0,DS-R1-7B,Gemma-7B,high_conf_accuracy_pct,True,2.7027027027026946
CSQA,pass16_pct,5.0,DS-R1-1.5B,Qwen3-4B,frs_pct,True,3.849303849303851
CSQA,pass16_pct,5.0,DS-R1-1.5B,Qwen3-4B,pass1_pct,True,3.849303849303851
CSQA,pass16_pct,5.0,DS-R1-1.5B,Qwen3-4B,pass16_pct,True,3.849303849303851
CSQA,pass16_pct,5.0,DS-R1-1.5B,Qwen3-4B,high_conf_accuracy_pct,True,3.849303849303851
CSQA,pass16_pct,3.0,DS-R1-1.5B,Phi-4,frs_pct,True,2.1294021294021377
CSQA,pass16_pct,3.0,DS-R1-1.5B,Phi-4,pass1_pct,False,2.1294021294021377
CSQA,pass16_pct,3.0,DS-R1-1.5B,Phi-4,pass16_pct,True,2.1294021294021377
CSQA,pass16_pct,3.0,DS-R1-1.5B,Phi-4,high_conf_accuracy_pct,True,2.1294021294021377
CSQA,pass16_pct,5.0,DS-R1-1.5B,Phi-4,frs_pct,True,2.1294021294021377
CSQA,pass16_pct,5.0,DS-R1-1.5B,Phi-4,pass1_pct,False,2.1294021294021377
CSQA,pass16_pct,5.0,DS-R1-1.5B,Phi-4,pass16_pct,True,2.1294021294021377
CSQA,pass16_pct,5.0,DS-R1-1.5B,Phi-4,high_conf_accuracy_pct,True,2.1294021294021377
CSQA,pass16_pct,5.0,DS-R1-1.5B,Qwen2.5-Math,frs_pct,True,4.0950040950041
CSQA,pass16_pct,5.0,DS-R1-1.5B,Qwen2.5-Math,pass1_pct,True,4.0950040950041
CSQA,pass16_pct,5.0,DS-R1-1.5B,Qwen2.5-Math,pass16_pct,True,4.0950040950041
CSQA,pass16_pct,5.0,DS-R1-1.5B,Qwen2.5-Math,high_conf_accuracy_pct,True,4.0950040950041
CSQA,pass1_pct,3.0,DS-R1-1.5B,Phi-4-Reas.,frs_pct,False,2.700000000000003
CSQA,pass1_pct,3.0,DS-R1-1.5B,Phi-4-Reas.,pass1_pct,False,2.700000000000003
CSQA,pass1_pct,3.0,DS-R1-1.5B,Phi-4-Reas.,pass16_pct,True,2.700000000000003
CSQA,pass1_pct,3.0,DS-R1-1.5B,Phi-4-Reas.,high_conf_accuracy_pct,True,2.700000000000003
CSQA,pass1_pct,5.0,DS-R1-1.5B,Phi-4-Reas.,frs_pct,False,2.700000000000003
CSQA,pass1_pct,5.0,DS-R1-1.5B,Phi-4-Reas.,pass1_pct,False,2.700000000000003
CSQA,pass1_pct,5.0,DS-R1-1.5B,Phi-4-Reas.,pass16_pct,True,2.700000000000003
CSQA,pass1_pct,5.0,DS-R1-1.5B,Phi-4-Reas.,high_conf_accuracy_pct,True,2.700000000000003
CSQA,pass16_pct,5.0,DS-R1-1.5B,Phi-4-Reas.,frs_pct,False,3.7674037674037777
CSQA,pass16_pct,5.0,DS-R1-1.5B,Phi-4-Reas.,pass1_pct,False,3.7674037674037777
CSQA,pass16_pct,5.0,DS-R1-1.5B,Phi-4-Reas.,pass16_pct,True,3.7674037674037777
CSQA,pass16_pct,5.0,DS-R1-1.5B,Phi-4-Reas.,high_conf_accuracy_pct,True,3.7674037674037777
CSQA,pass16_pct,5.0,DS-R1-1.5B,Qwen2.5-7B,frs_pct,True,4.258804258804247
CSQA,pass16_pct,5.0,DS-R1-1.5B,Qwen2.5-7B,pass1_pct,True,4.258804258804247
CSQA,pass16_pct,5.0,DS-R1-1.5B,Qwen2.5-7B,pass16_pct,True,4.258804258804247
CSQA,pass16_pct,5.0,DS-R1-1.5B,Qwen2.5-7B,high_conf_accuracy_pct,True,4.258804258804247
CSQA,pass16_pct,1.0,DS-R1-1.5B,Gemma-7B,frs_pct,True,0.4914004914004835
CSQA,pass16_pct,1.0,DS-R1-1.5B,Gemma-7B,pass1_pct,True,0.4914004914004835
CSQA,pass16_pct,1.0,DS-R1-1.5B,Gemma-7B,pass16_pct,True,0.4914004914004835
CSQA,pass16_pct,1.0,DS-R1-1.5B,Gemma-7B,high_conf_accuracy_pct,True,0.4914004914004835
CSQA,pass16_pct,2.0,DS-R1-1.5B,Gemma-7B,frs_pct,True,0.4914004914004835
CSQA,pass16_pct,2.0,DS-R1-1.5B,Gemma-7B,pass1_pct,True,0.4914004914004835
CSQA,pass16_pct,2.0,DS-R1-1.5B,Gemma-7B,pass16_pct,True,0.4914004914004835
CSQA,pass16_pct,2.0,DS-R1-1.5B,Gemma-7B,high_conf_accuracy_pct,True,0.4914004914004835
CSQA,pass16_pct,3.0,DS-R1-1.5B,Gemma-7B,frs_pct,True,0.4914004914004835
CSQA,pass16_pct,3.0,DS-R1-1.5B,Gemma-7B,pass1_pct,True,0.4914004914004835
